smiles,target_0,target_1,target_2,target_3,target_4,target_5,target_6,target_7,target_8,target_9,target_10,target_11,target_12,target_13,target_14,target_15
[H]OC([H])([H])C([H])(C([H])([H])O[H])C1([H])OC1([H])[H],0.26755254,0.26864998,0.00677796,0.00238984,0.27891638,0.28106938,0.00285997,0.00078379,0.27891638,0.28106938,0.00285997,0.00078379,0.26569395,0.26652448,0.0008,0.0053
[H]C1=C(C([H])([H])[H])C([H])([H])C2(C([H])([H])[H])OC12[H],0.22063504,0.2406263,0.01387522,0.16032345,0.21762646,0.23055916,0.00408121,0.16291956,0.21762646,0.23055916,0.00408121,0.16291956,0.22905855,0.23279228,0.1833,0.0033
[H]N1C2([H])C(=O)C1(C([H])([H])[H])C2([H])C([H])([H])[H],0.18900696,0.23540793,4.08e-05,0.0997535,0.18290044,0.23780809,3.65e-05,0.04565489,0.18290044,0.23780809,3.65e-05,0.04565489,0.18139467,0.24357453,0.0,0.0518
[H]C#CC(C#N)(C#C[H])N([H])[H],0.25246879,0.26040460000000004,0.04705505,0.00156293,0.22383960000000006,0.23117048,0.02505448,0.00149992,0.22383960000000006,0.23117048,0.02505448,0.00149992,0.23016102,0.23624671,0.0037,0.0157
[H]OC([H])([H])C12N(C([H])([H])C1([H])O[H])C2([H])[H],0.24629479,0.2616569,0.04172091,0.02508962,0.25355152,0.2712818,0.02499016,0.02187653,0.25355152,0.2712818,0.02499016,0.02187653,0.25271776,0.26191244,0.0307,0.0222
[H]N1C([H])([H])C1(C#N)C([H])([H])C([H])([H])[H],0.2682877,0.28529972,0.0129118,0.05985236,0.2564127,0.26706165,0.01726419,0.02439244,0.2564127,0.26706165,0.01726419,0.02439244,0.26135385,0.27225003,0.0122,0.0186
[H]C1=C([H])C(C([H])([H])[H])(C([H])([H])[H])OC1=O,0.18452004,0.22786153,0.00019342,0.13458,0.17548877,0.22650241,1.197e-05,0.13712235,0.17548877,0.22650241,1.197e-05,0.13712235,0.1867711,0.23695598,0.0001,0.2719
[H]OC1([H])C([H])([H])C1([H])C([H])([H])C1([H])OC1([H])[H],0.26794921,0.29441339,0.00594182,0.02580414,0.28163017,0.30211317,0.00065817,0.00929501,0.28163017,0.30211317,0.00065817,0.00929501,0.26503246,0.29252463,0.0031,0.0131
[H]C#CC(=O)C(O[H])(C([H])([H])[H])C([H])([H])[H],0.14889852,0.20669345,0.00040426,8.458e-05,0.14078753,0.17758881,0.00035876,0.00016646,0.14078753,0.17758881,0.00035876,0.00016646,0.14604549,0.17921176,0.0004,0.0001
[H]OC1([H])C([H])([H])C([H])(C([H])([H])OC([H])([H])[H])C1([H])[H],0.26095013,0.27231485,0.00569035,0.04180628,0.27508182,0.2867381,0.00512329,0.06139192,0.27508182,0.2867381,0.00512329,0.06139192,0.2601595,0.2776191,0.0041,0.0436
[H]OC([H])([H])C([H])([H])C([H])(C#N)OC([H])([H])[H],0.27101765,0.27597616,0.00914947,0.00324973,0.2621332,0.26959764,0.00216673,0.00607409,0.2621332,0.26959764,0.00216673,0.00607409,0.26893891,0.27220959999999994,0.0066,0.0008
[H]C(=NC1([H])C([H])([H])C([H])([H])C1([H])[H])OC([H])([H])[H],0.21854241,0.25717815,0.00119742,0.3503092,0.2095002,0.25693748,0.00124842,0.36957171,0.2095002,0.25693748,0.00124842,0.36957171,0.21044501,0.25278391,0.0009,0.3454
[H]C(=O)OC1([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],0.21935937,0.286008,0.00108764,0.23830692,0.21393798,0.28720263,0.00128501,0.1465836,0.21393798,0.28720263,0.00128501,0.1465836,0.21160262,0.28778764,0.0011,0.187
[H]C([H])([H])C([H])([H])C1([H])OC([H])([H])C1([H])C#N,0.25983854,0.26889903,0.00172382,0.00305077,0.25319352,0.26047074,0.00080641,0.00362799,0.25319352,0.26047074,0.00080641,0.00362799,0.2669618,0.27120635,0.0013,0.0001
[H]C#Cc1nc([H])c([H])n1C([H])([H])[H],0.20427452,0.22355024,0.35005942,0.00164848,0.19678799,0.20812666,0.34349853,0.0007830000000000001,0.19678799,0.20812666,0.34349853,0.0007830000000000001,0.19393354,0.21012897,0.3403,0.0
[H]C([H])([H])C12C3([H])OC4([H])C3([H])C1([H])C42[H],0.25548126,0.26788587,0.0007936,0.00093422,0.28085766,0.28929473,0.002234,0.00278133,0.28085766,0.28929473,0.002234,0.00278133,0.2708021,0.27871791,0.0018,0.0014
[H]C#CC1([H])C(=O)N2C([H])([H])C21[H],0.18550088,0.24364687,0.00196909,0.01496704,0.17719573,0.22493797,0.00204471,0.0031644000000000004,0.17719573,0.22493797,0.00204471,0.0031644000000000004,0.18037304,0.22941869,0.0012,0.0024
[H]OC([H])([H])C([H])(C(=O)C([H])([H])C([H])([H])[H])C([H])([H])[H],0.16739793,0.25637882,0.00026179,0.01583015,0.16371683,0.23735133,0.00026025,0.00061037,0.16371683,0.23735133,0.00026025,0.00061037,0.16431358,0.26371316,0.0002,0.0013
[H]OC([H])([H])C#CC1([H])N([H])C1([H])[H],0.24807445,0.24990675,0.02856945,0.16502572,0.22650711,0.22905656,0.0017594999999999996,0.12047866,0.22650711,0.22905656,0.0017594999999999996,0.12047866,0.22564821,0.2302529,0.0005,0.0944
[H]C1([H])C2([H])C3([H])C([H])([H])C1(C#N)C23[H],0.26450022,0.2815789,0.00282739,0.01017475,0.25185809,0.26858244,0.00121183,0.00315393,0.25185809,0.26858244,0.00121183,0.00315393,0.25507707,0.2696886,0.0012,0.008
[H]C([H])([H])C1([H])OC2(C1([H])[H])C([H])([H])C2([H])C([H])([H])[H],0.24961733,0.2542988,0.02074477,0.0010356,0.25998728,0.26687731,0.00067939,0.01719501,0.25998728,0.26687731,0.00067939,0.01719501,0.26154495,0.26219174,0.0005,0.0173
[H]C(=O)C([H])([H])C1([H])C2([H])C([H])([H])C1([H])C2([H])[H],0.16195867,0.28070656,0.00024653,0.0394662,0.15678920000000002,0.26476009999999994,0.00022706,0.00392967,0.15678920000000002,0.26476009999999994,0.00022706,0.00392967,0.15694534,0.28664474,0.0001,0.0079
[H]C1([H])N2C3([H])C(=O)C1([H])C23[H],0.17508087,0.23457132,0.00262514,0.05648232,0.16971323,0.22952432,0.00131484,0.03436696,0.16971323,0.22952432,0.00131484,0.03436696,0.17177002,0.23869422,0.001,0.0449
[H]C(=O)N1C(=O)OC([H])([H])C1([H])[H],0.18894705,0.23803445,0.00110691,0.03057065,0.18254279,0.22526979,0.00090189,0.00196909,0.18254279,0.22526979,0.00090189,0.00196909,0.18288669,0.22957304,0.0011,0.0035
[H]OC([H])([H])C([H])([H])c1c([H])c([H])n([H])c1[H],0.23098487,0.23630227,0.00012523,0.01155803,0.23669871,0.24391636,8.936e-05,0.0601768,0.23669871,0.24391636,8.936e-05,0.0601768,0.22432523,0.23527286,0.0001,0.1271
[H]OC([H])([H])C(C#CC([H])([H])[H])(O[H])C([H])([H])[H],0.26000473,0.26957808,0.00696303,0.03937739,0.23477942,0.24909422,0.00255717,0.0118105,0.23477942,0.24909422,0.00255717,0.0118105,0.23289517,0.2465255,0.001,0.0109
[H]C1([H])C2([H])N3C1([H])C1(C([H])([H])C1([H])[H])C32[H],0.24896948,0.27382685,0.01963725,0.00273795,0.26789431,0.28746665,0.01705691,0.00213342,0.26789431,0.28746665,0.01705691,0.00213342,0.25925179,0.28234507,0.0202,0.0015
[H]c1nc2n(c1[H])C([H])([H])C([H])([H])C2([H])[H],0.24192419,0.24596005,0.1017798,0.01350135,0.24038675,0.24594581,0.14384255,0.00678078,0.24038675,0.24594581,0.14384255,0.00678078,0.23588657,0.24154964,0.151,0.0138
[H]N=C([H])OC([H])([H])C(O[H])(C([H])([H])[H])C([H])([H])[H],0.24013709,0.27172088,0.00316851,0.20789558,0.23212717,0.26771592,0.00180232,0.16378456,0.23212717,0.26771592,0.00180232,0.16378456,0.23223736,0.27064041,0.0018,0.1973
[H]OC([H])([H])C([H])(O[H])C([H])(O[H])C([H])([H])C([H])([H])[H],0.26927265,0.27209972,0.00830771,0.00565476,0.27932579,0.28339305,0.00304866,0.00148079,0.27932579,0.28339305,0.00304866,0.00148079,0.26874414,0.27073228,0.001,0.008
[H]C#CC([H])(O[H])C([H])(O[H])C([H])=O,0.17173876,0.24370229,0.00023188,0.03504634,0.16681578,0.20300916,0.00050721,0.02035509,0.16681578,0.20300916,0.00050721,0.02035509,0.16700363,0.2290365,0.0002,0.023
[H]C1=C([H])C2([H])C3([H])C([H])=C([H])C1([H])C23[H],0.2119948,0.22573222,0.03229875,0.03875219,0.20512773,0.21972496,0.023164700000000003,0.04905609,0.20512773,0.21972496,0.023164700000000003,0.04905609,0.21222,0.21541352,0.0388,0.0006
[H]OC1([H])C([H])([H])C1(O[H])C([H])([H])C([H])([H])[H],0.2657941,0.26797524,0.00661839,0.02323228,0.27303325,0.27840146,0.00882823,0.01028534,0.27303325,0.27840146,0.00882823,0.01028534,0.26376828,0.26642158,0.0035,0.0149
[H]N1C([H])([H])C2([H])C1(C#N)C2([H])C([H])([H])[H],0.21864022,0.23493367,0.02269543,0.03246031,0.20543845,0.22727816,0.01476068,0.04461961,0.20543845,0.22727816,0.01476068,0.04461961,0.21291824,0.23526183,0.0169,0.0446
[H]OC([H])([H])C([H])([H])C1([H])C2([H])OC1([H])C2([H])[H],0.25547999,0.26469653,0.00482036,0.00108026,0.2731381,0.28006126,0.00380253,0.00137774,0.2731381,0.28006126,0.00380253,0.00137774,0.26473479,0.27022146,0.0001,0.0017
[H]C([H])([H])OC1([H])C([H])([H])C([H])([H])C12C([H])([H])C2([H])[H],0.26830794,0.29015375,0.02374182,0.01328299,0.27877565,0.29929868,0.02659101,0.00604473,0.27877565,0.29929868,0.02659101,0.00604473,0.27498418,0.29503461,0.0241,0.0079
[H]OC1(C#N)C([H])([H])N2C([H])([H])C21[H],0.24113908,0.27213443,0.03823161,0.03464537,0.22953361,0.25226337,0.02337556,0.02433691,0.22953361,0.25226337,0.02337556,0.02433691,0.24200533,0.26850159999999995,0.0272,0.0026
[H]OC([H])([H])c1c(N([H])[H])c([H])nn1[H],0.20504084,0.20618835,0.02851193,0.07630763,0.204202,0.21344282,0.11500434,0.0126764,0.204202,0.21344282,0.11500434,0.0126764,0.19957824,0.20536626,0.0141,0.1126
[H]C#CC1([H])C(=O)C([H])([H])C1([H])[H],0.16424741,0.24942166,0.00043497,0.03101075,0.15753919,0.21868953,0.00079475,0.002137,0.15753919,0.21868953,0.00079475,0.002137,0.15893348,0.22982293,0.0005,0.0029
[H]C(=O)C1([H])C([H])([H])OC2([H])C([H])([H])C21[H],0.16183698,0.22047095,0.00030907,0.02895939,0.15792415,0.1900074,0.00040481,0.01457107,0.15792415,0.1900074,0.00040481,0.01457107,0.15741206,0.21971687,0.0002,0.0202
[H]C(=O)C([H])([H])C([H])([H])C(=O)N([H])[H],0.16384664,0.21814756,0.0002181,0.00039916,0.15845868,0.21531825,0.00016982,0.004813800000000001,0.15845868,0.21531825,0.00016982,0.004813800000000001,0.15847779,0.21508278,0.0002,0.0005
[H]OC1([H])C([H])([H])C([H])([H])C([H])([H])C([H])([H])C1([H])C([H])([H])[H],0.26451094,0.29258321,0.01114657,0.00028613,0.27093342,0.29456943,0.00422547,0.00185415,0.27093342,0.29456943,0.00422547,0.00185415,0.26703897,0.29538373,0.0072,0.0009
[H]c1oc(C([H])([H])[H])c(C([H])([H])C([H])([H])[H])c1[H],0.23418146,0.24799511,0.14461289,0.04941714,0.22861197,0.24721257,0.18978951,0.01919204,0.22861197,0.24721257,0.18978951,0.01919204,0.22206515,0.24276237,0.1797,0.0152
[H]c1c(OC([H])([H])C([H])([H])[H])nn([H])c1[H],0.22336801,0.2698353,0.07069394,0.07568119,0.23086265,0.25484841,0.07282145,0.00167547,0.23086265,0.25484841,0.07282145,0.00167547,0.23126718,0.24444549,0.0862,0.0019
[H]N=C1OC([H])(C(=O)C([H])([H])[H])C1([H])[H],0.16427388,0.25404002,2.942e-05,0.00970206,0.15905999999999998,0.22854442,2.9600000000000005e-05,0.00138938,0.15905999999999998,0.22854442,2.9600000000000005e-05,0.00138938,0.16105392,0.24579051,0.0,0.0076
[H]OC1([H])C([H])([H])C1([H])C1([H])C([H])([H])OC1([H])[H],0.25807973,0.26894687,0.00049693,0.00578701,0.2773245,0.28111393,0.00952221,0.00995042,0.2773245,0.28111393,0.00952221,0.00995042,0.26399245,0.26630399,0.0009,0.0027
[H]C(=NC([H])([H])C#N)OC([H])([H])[H],0.23307366,0.26184302,0.00110722,0.34906885,0.22336191,0.25784587,0.00092748,0.00036233,0.22336191,0.25784587,0.00092748,0.00036233,0.22493895,0.25799129,0.0007,0.2959
[H]N=c1onnoc1=O,0.1761809,0.19551994,5.03e-06,0.00394747,0.16749898,0.18063637,0.00011840000000000002,0.00427835,0.16749898,0.18063637,0.00011840000000000002,0.00427835,0.17279165,0.18753548,0.0001,0.0037
[H]C1([H])C([H])([H])C1([H])[H],0.32815231,0.32818390000000003,0.00723734,0.00724217,0.3352776,0.33535688,0.01187026,0.01180811,0.3352776,0.33535688,0.01187026,0.01180811,0.31880040000000004,0.31883347,0.0046,0.0046
[H]C(=O)C1([H])OC(=O)C1([H])[H],0.1609734,0.22894854,6.623e-05,0.00071796,0.1549713,0.22177641,1.17e-05,0.00105215,0.1549713,0.22177641,1.17e-05,0.00105215,0.1552953,0.22090754,0.0001,0.0007
[H]C([H])([H])C([H])([H])C([H])([H])C#CC1([H])OC1([H])[H],0.25115109,0.26566035,0.01799688,0.00605503,0.22744343,0.24085132,0.00914912,0.00150091,0.22744343,0.24085132,0.00914912,0.00150091,0.22495365,0.23825323,0.0086,0.0004
[H]C1=C(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C1([H])C([H])([H])[H],0.25817488,0.26792935,0.09554244,0.2308877,0.25191391,0.26556854,0.27340235,0.04718015,0.25191391,0.26556854,0.27340235,0.04718015,0.24747363,0.25559523,0.2387,0.0731
[H]C(=O)C([H])([H])C#CC#CC([H])([H])[H],0.16382264,0.20018931,0.00187617,0.00021175,0.1560345,0.16983459,0.0060099,0.00022065,0.1560345,0.16983459,0.0060099,0.00022065,0.15740839,0.17122981,0.0024,0.0001
[H]OC1([H])C([H])([H])N(C([H])([H])[H])C12C([H])([H])C2([H])[H],0.23045066,0.24600838,0.01268396,0.01085302,0.24417854,0.25444002,0.00590587,0.00124664,0.24417854,0.25444002,0.00590587,0.00124664,0.23831938,0.25001301,0.006999999999999999,0.0067
[H]OC1([H])C([H])([H])C1([H])C1([H])C([H])([H])C1([H])[H],0.2628301,0.2841975,0.00188645,0.01299375,0.27334217,0.29231887,0.00660028,0.00570875,0.27334217,0.29231887,0.00660028,0.00570875,0.26055272,0.2806105,0.0019,0.0097
[H]C1([H])OC2([H])C3([H])OC2([H])C3([H])C1([H])[H],0.24168835,0.26280572,0.0033964,0.00584666,0.25996636,0.28022042,0.00175178,0.00599722,0.25996636,0.28022042,0.00175178,0.00599722,0.25599948,0.27377512,0.0018,0.0048
[H]N([H])C1(C#N)C2([H])C([H])([H])C1([H])C2([H])[H],0.25995691,0.27973793,0.02217648,0.00119332,0.25360502,0.2656617,7.858e-05,0.02483298,0.25360502,0.2656617,7.858e-05,0.02483298,0.25755765,0.26431952,0.0171,0.0003
[H]C([H])([H])N=C1OC([H])([H])C1([H])C([H])([H])C([H])([H])[H],0.2376624,0.26808327,0.00686166,0.12476568,0.22642488,0.26825646,0.00731895,0.17872908,0.22642488,0.26825646,0.00731895,0.17872908,0.22931212,0.26860082,0.0055,0.1935
[H]C1=NC([H])(C([H])(C([H])([H])[H])C([H])([H])[H])C([H])([H])O1,0.24537859,0.25430926,0.00584648,0.13086697,0.23768386,0.25566093,0.00591207,0.13622117,0.23768386,0.25566093,0.00591207,0.13622117,0.23773874,0.25265529,0.0045,0.1329
[H]OC1([H])C([H])([H])C([H])([H])C12C([H])([H])OC2([H])[H],0.25219659,0.26170497,0.00136397,0.00628707,0.26375722,0.2747199,0.00393768,0.00354358,0.26375722,0.2747199,0.00393768,0.00354358,0.25956416,0.2616699,0.0005,0.0046
[H]C([H])(C#N)C12OC([H])(C1([H])[H])C2([H])[H],0.25318175,0.27135196,0.00921112,0.00039777,0.25484062,0.26762129999999995,0.00170158,0.00261913,0.25484062,0.26762129999999995,0.00170158,0.00261913,0.27050811,0.28058845,0.0045,0.0001
[H]N([H])C(=O)C1([H])OC2([H])C([H])([H])C12[H],0.20056999,0.23755301,0.00063161,0.00469997,0.19744219,0.23020355,0.00096908,0.00204567,0.19744219,0.23020355,0.00096908,0.00204567,0.1986154,0.24001719,0.0005,0.0026
[H]C1([H])OC12C1([H])OC3([H])C1([H])C32[H],0.2390626,0.2576323,0.00150328,0.00057134,0.25680115,0.28075738,0.00130781,0.00062428,0.25680115,0.28075738,0.00130781,0.00062428,0.25195705,0.27265059,0.0007,0.0003
[H]C(=O)C([H])(N1C([H])([H])C1([H])C([H])([H])[H])C([H])([H])[H],0.1598346,0.22152977,0.00029722,0.00338036,0.15458324,0.18614592,0.00029605,0.00186065,0.15458324,0.18614592,0.00029605,0.00186065,0.15505275,0.20847157,0.0002,0.0022
[H]C([H])([H])C1([H])OC(=O)C([H])(C([H])([H])[H])O1,0.21757939,0.27613307,0.00051979,0.06228018,0.2110854,0.25971642,0.00099417,0.03035283,0.2110854,0.25971642,0.00099417,0.03035283,0.21214651,0.27548764,0.0005,0.0386
[H]C(=O)C([H])([H])c1nc([H])c([H])o1,0.16293546,0.23516906,0.00141041,0.21572197,0.15649476,0.20732335,0.0029010000000000004,0.05084294,0.15649476,0.20732335,0.0029010000000000004,0.05084294,0.15705192,0.22382177,0.0014,0.1844
[H]C([H])(C#N)C#CC1([H])OC1([H])[H],0.25419301,0.26359569,0.02291167,0.03556906,0.22914131,0.24051597,0.01039467,0.02305866,0.22914131,0.24051597,0.01039467,0.02305866,0.22726885,0.23953945,0.0081,0.005
[H]C([H])([H])c1noc(C([H])([H])C([H])([H])[H])n1,0.2312255,0.25890216,0.00550815,0.10748264,0.2228148,0.25572455,0.00486042,0.15868888,0.2228148,0.25572455,0.00486042,0.15868888,0.23131128,0.25336087,0.0045,0.1599
[H]OC1([H])C([H])([H])C([H])([H])C(O[H])(C([H])([H])[H])C1([H])[H],0.26501938,0.26583238,0.00305571,0.01786566,0.27879501,0.27962486,0.00121055,0.00962228,0.27879501,0.27962486,0.00121055,0.00962228,0.2653632,0.26827008,0.003,0.0113
[H]c1nc([H])c(N([H])[H])c([H])c1N([H])[H],0.16531485,0.21906396,0.08929216,0.01584556,0.17341575,0.18510648,0.08835243,0.0041706,0.17341575,0.18510648,0.08835243,0.0041706,0.17142458,0.18997931,0.1016,0.0041
[H]C1=C([H])C2([H])OC2([H])C([H])=C([H])C1([H])[H],0.21709972,0.22186878,0.03253141,0.04228026,0.2024748,0.20817083,0.02949043,0.01532397,0.2024748,0.20817083,0.02949043,0.01532397,0.20784683,0.2176442,0.0152,0.036000000000000004
[H]C([H])([H])C([H])([H])C1(C([H])([H])C([H])([H])[H])C([H])([H])C([H])([H])C1([H])[H],0.30187029,0.30963081,0.00142671,0.04666455,0.30939327,0.31415088,0.00174307,0.02715584,0.30939327,0.31415088,0.00174307,0.02715584,0.30363763,0.30902508,0.0015,0.0324
[H]C(=O)C([H])([H])c1nnon1,0.16239491,0.21389035,0.00030849,0.00561555,0.15703278,0.17762795,0.00051837,0.00631748,0.15703278,0.17762795,0.00051837,0.00631748,0.15689389,0.20300327,0.0002,0.0054
[H]C(=O)C1([H])C2([H])C(=O)N([H])C12[H],0.15436091,0.19650891,0.00043531,0.01065717,0.14831262,0.18417452,0.00023571,0.00941748,0.14831262,0.18417452,0.00023571,0.00941748,0.15045541,0.19349622,0.0002,0.006999999999999999
[H]c1noc(N([H])C([H])([H])[H])c1N([H])[H],0.20334878,0.21355727,0.20842126,0.007562399999999999,0.20812499,0.22616435,0.19740525,0.00058435,0.20812499,0.22616435,0.19740525,0.00058435,0.20345529,0.21161732,0.1862,0.0094
[H]n1nc(C([H])([H])[H])nc1C([H])([H])[H],0.23946632,0.251254,0.00564571,0.04636388,0.23134823,0.25589657,0.00545651,0.09501955,0.23134823,0.25589657,0.00545651,0.09501955,0.24051698,0.25412159,0.005,0.1127
[H]OC([H])([H])C1(C([H])([H])[H])C([H])([H])C1(C([H])([H])[H])C([H])([H])[H],0.26187693,0.28247465,0.00219404,0.04946419,0.27473212,0.28838268,0.00683457,0.04564398,0.27473212,0.28838268,0.00683457,0.04564398,0.26043512,0.28280076,0.002,0.0471
[H]C1=C([H])C([H])([H])C([H])(OC([H])([H])[H])OC1([H])[H],0.2490501,0.2785637,0.01149366,0.1401164,0.23697342,0.26411869,0.01259211,0.09692236,0.23697342,0.26411869,0.01259211,0.09692236,0.25231352,0.26299287,0.0246,0.2218
[H]OC([H])(C([H])([H])[H])C1([H])C(=O)C([H])([H])C1([H])[H],0.1611411,0.25223236,0.00056207,0.00521665,0.15657945,0.21742059,0.00088208,0.00411251,0.15657945,0.21742059,0.00088208,0.00411251,0.15748556,0.24588974,0.0006,0.0051
[H]C([H])([H])OC([H])([H])C1([H])C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],0.27126309,0.30693696,0.04234235,0.01439943,0.28562455,0.30347485,0.06089839,0.00875654,0.28562455,0.30347485,0.06089839,0.00875654,0.27674079,0.30813574,0.044,0.0149
[H]N=C([H])OC12C([H])([H])OC1([H])C2([H])[H],0.23551472,0.24504349,0.00289718,0.00656024,0.22729284,0.24314851,0.00262422,0.01485023,0.22729284,0.24314851,0.00262422,0.01485023,0.22823536,0.25028863,0.0017,0.0112
[H]C(=O)N([H])c1nonc1[H],0.20638304,0.2283487,0.00092216,5.575e-05,0.19706951,0.21252452,0.00085092,0.12360487,0.19706951,0.21252452,0.00085092,0.12360487,0.20036835,0.21552009,0.001,0.1773
[H]c1oc(C([H])([H])[H])c(OC([H])([H])[H])c1[H],0.20831535,0.23808379,0.14634832,0.00253019,0.20820638,0.25153987,0.17417493,0.00560185,0.20820638,0.25153987,0.17417493,0.00560185,0.20556103,0.23500091,0.1792,0.0008
[H]C([H])([H])C1([H])C2([H])OC3([H])C1([H])C23C([H])([H])[H],0.24165459,0.25488661,0.00375205,0.00426451,0.2624675,0.27547858,0.00071874,0.00105896,0.2624675,0.27547858,0.00071874,0.00105896,0.25377982,0.27004507,0.0017,0.0025
[H]N1C([H])([H])C12C1([H])OC2(C([H])([H])[H])C1([H])[H],0.2477575,0.25286781,0.00434611,0.00794878,0.26195366,0.2670031,0.00483527,0.00168208,0.26195366,0.2670031,0.00483527,0.00168208,0.25323225,0.27305484,0.0059,0.0005
[H]C#CC1([H])C([H])=C([H])C([H])([H])C([H])([H])C1([H])[H],0.26445784,0.27231597,0.10183893,0.04865885,0.24112238,0.249962,0.04089598,0.01260068,0.24112238,0.249962,0.04089598,0.01260068,0.24081465,0.24837032,0.0197,0.0428
[H]C([H])([H])C1([H])C2([H])C([H])([H])OC1(C([H])([H])[H])C2([H])[H],0.25900557,0.26578654,0.00437567,0.00031663,0.27267432,0.28376336,0.00252126,0.0001048,0.27267432,0.28376336,0.00252126,0.0001048,0.27197808,0.27948229,0.0025,0.0004
[H]C([H])([H])C1([H])OC([H])([H])C12C([H])([H])C([H])([H])C2([H])[H],0.25932058,0.26662985,0.00134583,0.03168071,0.27240287,0.28148627,0.00859464,0.0231083,0.27240287,0.28148627,0.00859464,0.0231083,0.26864492,0.27869586,0.0014,0.0334
[H]C1=C2C([H])([H])C3([H])C2([H])N2C1([H])C23[H],0.16166186,0.19227185,0.0369894,0.03891443,0.15945506,0.18861109,0.04351409,0.03013352,0.15945506,0.18861109,0.04351409,0.03013352,0.16098042,0.19582981,0.0573,0.0236
[H]C#CC([H])(C([H])([H])[H])C(F)(F)F,0.27049935,0.28402131,7.172e-05,0.00266874,0.24850371,0.26068169,7.818e-05,0.00241341,0.24850371,0.26068169,7.818e-05,0.00241341,0.2412924,0.25223267,0.0001,0.0018
[H]N1C2([H])C3([H])C([H])(C([H])([H])[H])C3([H])C12C([H])([H])[H],0.27677094,0.29413836,0.00986545,0.00281963,0.29165608,0.29851854,0.00231964,0.00177427,0.29165608,0.29851854,0.00231964,0.00177427,0.27873996,0.29866912,0.0096,0.013
[H]C([H])([H])C12OC([H])([H])C([H])(C([H])([H])O1)C2([H])[H],0.2644861,0.28367102,0.01177784,0.00071742,0.28047578,0.29765593,0.02092447,0.00241323,0.28047578,0.29765593,0.02092447,0.00241323,0.27966237,0.29424082,0.0154,0.0024
[H]OC1([H])C([H])=C([H])C2([H])C([H])([H])OC12[H],0.23527554,0.26091025,0.01514494,0.00924567,0.22077748,0.24717032,0.00856862,0.00789326,0.22077748,0.24717032,0.00856862,0.00789326,0.2385509,0.25359974,0.0292,0.1602
[H]C(=O)c1c(N([H])[H])oc([H])c1[H],0.15719863,0.18295143,0.00032704,0.24480699,0.15163414,0.17767760000000002,0.00026433,0.17026485,0.15163414,0.17767760000000002,0.00026433,0.17026485,0.15529897,0.17998717,0.0004,0.2165
[H]OC([H])(C([H])([H])[H])C([H])([H])C([H])(C([H])([H])[H])C([H])([H])C([H])([H])[H],0.26659981,0.31613036,0.01663303,0.00196318,0.27922514,0.31451258,0.00828918,0.00032656,0.27922514,0.31451258,0.00828918,0.00032656,0.26822598,0.31588249999999995,0.0119,0.0028
[H]OC([H])(c1c([H])c([H])n([H])c1[H])C([H])([H])[H],0.23249323,0.23550341,0.00142873,0.00987101,0.23844422,0.24213909,0.00056364,0.0540034,0.23844422,0.24213909,0.00056364,0.0540034,0.2260892,0.234005,0.0008,0.1226
[H]C([H])([H])OC([H])([H])C1([H])C([H])([H])C1([H])[H],0.27228504,0.31189012,0.04761766,0.02346945,0.28569756,0.31115985,0.06790650000000001,0.02155478,0.28569756,0.31115985,0.06790650000000001,0.02155478,0.27742801,0.31175188,0.0498,0.0177
[H]OC1(C([H])([H])[H])C([H])=C([H])C([H])([H])C([H])([H])C1([H])[H],0.24992032,0.27292014,0.04174775,0.00304713,0.23609414,0.26348173,0.01717673,0.1493226,0.23609414,0.26348173,0.01717673,0.1493226,0.24937725,0.26180219,0.1044,0.2168
[H]C1([H])N(C23C([H])([H])N(C2([H])[H])C3([H])[H])C1([H])[H],0.25102131,0.25624974,0.02301646,0.01643953,0.26583959999999995,0.27962065,0.01273003,0.00500444,0.26583959999999995,0.27962065,0.01273003,0.00500444,0.26318764,0.2666531,0.0267,0.0046
[H]N=C(OC([H])([H])C([H])([H])[H])OC([H])([H])C([H])([H])[H],0.28311115,0.28499746,0.04215793,0.00272572,0.27543844,0.29040057,0.00499072,0.02696019,0.27543844,0.29040057,0.00499072,0.02696019,0.27595436,0.28026873,0.0029,0.0377
[H]OC1(C#N)C([H])([H])C([H])(C([H])([H])[H])C1([H])[H],0.26925371,0.29821917,0.01072837,0.0025237,0.2575004,0.27748657,0.00286704,0.00298941,0.2575004,0.27748657,0.00286704,0.00298941,0.2603212,0.27634023,0.0037,0.0052
[H]OC1([H])C([H])(C([H])([H])[H])C1(C([H])([H])[H])C([H])([H])C([H])([H])[H],0.24640726,0.27525292,0.00017957,0.00276712,0.25285183,0.27860027,0.0009818,0.00280541,0.25285183,0.27860027,0.0009818,0.00280541,0.24573539,0.27396622,0.0001,0.0018
[H]OC([H])(C([H])([H])[H])C1([H])N([H])C1([H])C([H])([H])[H],0.25357621,0.26708747,0.00568046,0.01377577,0.26181059,0.27689647,0.00644136,0.00383331,0.26181059,0.27689647,0.00644136,0.00383331,0.2544413,0.26768944,0.0033,0.009000000000000001
